,WAVELENGTH(nm),AM 1.5G,EQE(%),Energy(eV),PF,EQE*PF(mA/cm²),Integrated Jsc(mA/cm²),Jsc(mA/cm²)
745,945.0,0.36821,0.040795368,1.312169312169312,0.28061165322580645,1.144765565843516e-05,6.384779985527258,
746,946.0,0.19460999999999998,0.0459674858,1.3107822410147991,0.14846859677419352,6.824728113963667e-06,6.384789121719145,
747,947.0,0.37112,0.0511396036,1.3093980992608236,0.28342793548387096,1.4494392269811537e-05,6.3847997812793365,
748,948.0,0.27423000000000003,0.0563117214,1.3080168776371308,0.20965325806451615,1.1805935858731337e-05,6.384812931443401,
749,949.0,0.49396,0.0614838392,1.3066385669125395,0.37803874193548387,2.3243273220531588e-05,6.384830456047941,
750,950.0,0.14726,0.066655957,1.305263157894737,0.11282016129032257,7.520135819700806e-06,6.384845837752461,
751,951.0,0.48378000000000004,0.06766404300000001,1.3038906414300737,0.3710280483870968,2.51052578202706e-05,6.384862150449281,
752,952.0,0.26891,0.068672129,1.3025210084033614,0.20645348387096774,1.4177600276886517e-05,6.384881791878329,
753,953.0,0.34362,0.069680215,1.3011542497376705,0.26408859677419355,1.8401750202274114e-05,6.384898081553569,
754,954.0,0.42411000000000004,0.070688301,1.29979035639413,0.3262910806451613,2.3064962122260437e-05,6.384918814909732,
755,955.0,0.34117,0.071696387,1.2984293193717278,0.26275592741935483,1.883865065880198e-05,6.384939766716122,
756,956.0,0.32821,0.0686280824,1.297071129707113,0.25303932258064515,1.7365603480504695e-05,6.384957868843191,
757,957.0,0.27066999999999997,0.0655597778,1.2957157784743991,0.2088961209677419,1.3695183273927081e-05,6.384973399236569,
758,958.0,0.46101000000000003,0.0624914732,1.2943632567849688,0.3561674032258065,2.225742573339908e-05,6.384991375541072,
759,959.0,0.37385,0.059423168600000006,1.2930135557872784,0.28913076612903227,1.7181066263132656e-05,6.38501109478707,
760,960.0,0.42066000000000003,0.056354864000000005,1.2916666666666667,0.32567225806451616,1.8353215811798715e-05,6.385028861928108,
761,961.0,0.4612,0.047925068800000005,1.2903225806451613,0.35743,1.7129857341184003e-05,6.3850466034646844,
762,962.0,0.44173999999999997,0.039495273600000005,1.288981288981289,0.34270474193548384,1.3535217546759329e-05,6.385061936002129,
763,963.0,0.50503,0.0310654784,1.2876427829698858,0.392212814516129,1.2184278717554011e-05,6.385074795750261,
764,964.0,0.4586,0.0226356832,1.2863070539419088,0.35652451612903224,8.070176000130064e-06,6.38508492297762,
765,965.0,0.50374,0.014205888,1.2849740932642486,0.39202346774193547,5.569041476113549e-06,6.385091742586358,
766,966.0,0.50275,0.023669503,1.2836438923395446,0.39165846774193547,9.270361277193145e-06,6.385099162287735,
767,967.0,0.5024,0.033133118,1.2823164426059979,0.39179096774193545,1.2981256365527743e-05,6.3851102880965565,
768,968.0,0.6521,0.042596733,1.28099173553719,0.5090587096774194,2.1684237937453548e-05,6.385127620843708,
769,969.0,0.6862199999999999,0.052060348,1.279669762641899,0.5362477258064515,2.7917243219692447e-05,6.385152421584286,
770,970.0,0.63461,0.061523963,1.2783505154639174,0.4964287903225807,3.054226652794122e-05,6.38518165133916,
771,971.0,0.71397,0.051512003,1.2770339855818744,0.5590845725806451,2.8799566180027913e-05,6.385211322255514,
772,972.0,0.68765,0.041500043,1.2757201646090535,0.539028870967742,2.2369721323402744e-05,6.385236906899266,
773,973.0,0.60648,0.031488083,1.2744090441932168,0.4758911612903226,1.4984900385676066e-05,6.38525558421012,
774,974.0,0.57529,0.021476123,1.273100616016427,0.45188101612903225,9.70465228375208e-06,6.385267928986455,
775,975.0,0.58987,0.011464163000000001,1.2717948717948717,0.4638090725806452,5.317182808943347e-06,6.385275439904001,
776,976.0,0.57191,0.0068686388,1.2704918032786885,0.4501485161290323,3.0919075636462967e-06,6.385279644449188,
777,977.0,0.63864,0.002273114599999999,1.2691914022517912,0.5031865161290323,1.1438006163360384e-06,6.385281762303278,
778,978.0,0.6150899999999999,-0.002322409600000002,1.2678936605316973,0.48512743548387094,-1.1266646133911236e-06,6.38528177087128,
779,979.0,0.63815,-0.006917933800000003,1.2665985699693565,0.5038297177419355,-3.485460633811397e-06,6.385279464808656,
780,980.0,0.60468,-0.011513458,1.2653061224489797,0.4778922580645161,-5.502192441750968e-06,6.385274970982119,
781,981.0,0.71338,-0.013681136,1.2640163098878696,0.564375629032258,-7.72129973587587e-06,6.38526835923603,
782,982.0,0.69218,-0.015848814,1.2627291242362526,0.5481619032258065,-8.687716046111806e-06,6.385260154728139,
783,983.0,0.66865,-0.018016492,1.261444557477111,0.5300668951612902,-9.549945976138224e-06,6.385251035897128,
784,984.0,0.73732,-0.020184169999999998,1.2601626016260163,0.5850990967741935,-1.1809739636136771e-05,6.385240356054322,
785,985.0,0.68817,-0.022351847999999997,1.2588832487309645,0.5466511693548387,-1.221866384644161e-05,6.385228341852581,
786,986.0,0.75083,-0.023990428999999997,1.2576064908722109,0.5970309516129032,-1.4323028655471787e-05,6.385215071006329,
787,987.0,0.73928,-0.025629009999999997,1.2563323201621075,0.5884430322580645,-1.5081212358172256e-05,6.3852003688858225,
788,988.0,0.7346199999999999,-0.027267590999999997,1.2550607287449393,0.585326258064516,-1.596043700646367e-05,6.38518484806114,
789,989.0,0.7490600000000001,-0.028906171999999997,1.2537917087967645,0.5974357580645161,-1.726958078156329e-05,6.385168233052246,
790,990.0,0.73227,-0.030544752999999997,1.2525252525252526,0.5846349193548387,-1.7857529206868467e-05,6.385150669497252,
791,991.0,0.75358,-0.0335633698,1.2512613521695257,0.6022562741935484,-2.021375004512826e-05,6.385131633857625,
792,992.0,0.75102,-0.0365819866,1.25,0.600816,-2.19790428610656e-05,6.3851105374611725,
793,993.0,0.73728,-0.0396006034,1.2487411883182276,0.5904185806451614,-2.3380932052119956e-05,6.3850878574737155,
794,994.0,0.7541,-0.0426192202,1.2474849094567404,0.6044962903225807,-2.5763160507341197e-05,6.385063285427436,
795,995.0,0.75176,-0.045637837,1.2462311557788945,0.6032267741935483,-2.7529965194680965e-05,6.385036638864585,
796,996.0,0.74884,-0.030369354600000002,1.2449799196787148,0.6014876129032258,-1.8266790603765602e-05,6.385013740486685,
797,997.0,0.7397100000000001,-0.0151008722,1.2437311935807422,0.5947507016129033,-8.981254335916788e-06,6.385000116464215,
798,998.0,0.73887,0.00016761020000000126,1.2424849699398797,0.5946711774193549,9.967295498149432e-08,6.384995675673524,
799,999.0,0.73857,0.0154360926,1.2412412412412412,0.5950253467741935,9.184866352153561e-06,6.385000317943177,
800,1000.0,0.73532,0.030704575,1.24,0.593,1.8207812975000003e-05,6.385014014282841,
801,1001.0,0.74442,0.0274439296,1.2387612387612388,0.6009390483870968,1.6492128937826477e-05,6.3850313642537975,
802,1002.0,0.72805,0.024183284200000002,1.2375249500998005,0.5883113709677419,1.4227301082204534e-05,6.385046723968808,
803,1003.0,0.73442,0.0209226388,1.2362911266201395,0.5940510161290322,1.2429114839240714e-05,6.385060052176768,
804,1004.0,0.72336,0.0176619934,1.2350597609561753,0.5856882580645161,1.034442214839298e-05,6.385071438945261,
805,1005.0,0.68174,0.014401348000000001,1.2338308457711442,0.5525392741935484,7.957310371328712e-06,6.385080589811522,
806,1006.0,0.7125199999999999,0.007508499,1.2326043737574552,0.5780605806451612,4.340367291713612e-06,6.385086738650354,
807,1007.0,0.72753,0.0006156499999999988,1.2313803376365442,0.5908247661290322,3.63741267267338e-07,6.385089090704633,
808,1008.0,0.72685,-0.006277199000000004,1.2301587301587302,0.5908587096774193,-3.708937701528389e-06,6.385087418106416,
809,1009.0,0.71972,-0.013170048000000004,1.2289395441030724,0.5856431290322581,-7.712948120225036e-06,6.385081707163505,
810,1010.0,0.71914,-0.020062897,1.2277227722772277,0.5857511290322581,-1.1751864569407904e-05,6.38507197475716,
811,1011.0,0.72278,-0.0192620594,1.2265084075173096,0.5892988548387097,-1.1351109546255204e-05,6.385060423270103,
812,1012.0,0.71877,-0.0184612218,1.225296442687747,0.586609064516129,-1.0829520049922768e-05,6.385049332955305,
813,1013.0,0.7176100000000001,-0.017660384199999997,1.2240868706811452,0.5862410725806452,-1.0353242575594278e-05,6.385038741573992,
814,1014.0,0.72068,-0.016859546599999997,1.222879684418146,0.5893302580645161,-9.935840948628734e-06,6.38502859703223,
815,1015.0,0.70817,-0.016058708999999997,1.2216748768472907,0.5796714112903225,-9.308774509530603e-06,6.385018974724501,
816,1016.0,0.71129,-0.012993211399999998,1.220472440944882,0.5827989032258064,-7.572429353301044e-06,6.38501053412257,
817,1017.0,0.7033699999999999,-0.009927713799999998,1.2192723697148475,0.5768768467741935,-5.727068232620645e-06,6.385003884373776,
818,1018.0,0.71422,-0.0068622162,1.218074656188605,0.5863515806451612,-4.023671315598832e-06,6.3849990090040025,
819,1019.0,0.6887800000000001,-0.0037967186000000003,1.2168792934249264,0.5660216290322582,-2.149024846949075e-06,6.384995922655921,
820,1020.0,0.69896,-0.0007312210000000001,1.2156862745098038,0.5749509677419355,-4.204162215832259e-07,6.384994637935387,
821,1021.0,0.70175,-0.0032858300000000004,1.2144955925563172,0.5778118951612904,-1.8985916594778232e-06,6.384993478431446,
822,1022.0,0.6897,-0.005840439,1.213307240704501,0.5684462903225806,-3.3199758834053225e-06,6.384990869147675,
823,1023.0,0.69508,-0.008395048,1.2121212121212122,0.573441,-4.814064720168e-06,6.384986802127373,
824,1024.0,0.69058,-0.010949657000000002,1.2109375,0.5702854193548387,-6.2444297340366456e-06,6.384981272880146,
825,1025.0,0.69753,-0.013504266000000001,1.2097560975609756,0.5765872983870968,-7.786388249640726e-06,6.384974257471154,
826,1026.0,0.6963600000000001,-0.0129581552,1.2085769980506822,0.576181741935484,-7.466252435406351e-06,6.384966631150812,
827,1027.0,0.69305,-0.0124120444,1.2074001947419668,0.5740018951612904,-7.124537008426082e-06,6.38495933575609,
828,1028.0,0.69385,-0.0118659336,1.206225680933852,0.5752240322580645,-6.825570171898452e-06,6.3849523607025,
829,1029.0,0.68628,-0.0113198228,1.2050534499514092,0.5695017096774193,-6.446658437845432e-06,6.384945724588195,
830,1030.0,0.69055,-0.010773712,1.203883495145631,0.5736020161290323,-6.179822924393549e-06,6.3849394113475135,
831,1031.0,0.6873600000000001,-0.0035669179999999997,1.2027158098933075,0.5715065806451614,-2.0385171096216775e-06,6.384935302177497,
832,1032.0,0.68787,0.0036398760000000002,1.2015503875968991,0.5724853548387097,2.083775703428903e-06,6.3849353248067935,
833,1033.0,0.67613,0.010846670000000001,1.2003872216844143,0.5632599112903226,6.109494381995404e-06,6.384939421441836,
834,1034.0,0.68015,0.018053463999999998,1.1992263056092842,0.5671573387096775,1.0239154596730968e-05,6.3849475957663255,
835,1035.0,0.68234,0.025260257999999997,1.1980676328502415,0.5695337903225806,1.4386570483266286e-05,6.384959908628866,
836,1036.0,0.68202,0.022097827599999998,1.196911196911197,0.5698167096774193,1.2591711414050862e-05,6.384973397769814,
837,1037.0,0.67497,0.0189353972,1.1957569913211186,0.564470879032258,1.0688480302308955e-05,6.384985037865672,
838,1038.0,0.67172,0.0157729668,1.1946050096339114,0.5622946451612904,8.869054769946812e-06,6.384994816633208,
839,1039.0,0.6763600000000001,0.0126105364,1.1934552454282965,0.5667242258064517,7.146696478294078e-06,6.385002824508832,
840,1040.0,0.6717,0.009448106,1.1923076923076923,0.5633612903225806,5.322697187264516e-06,6.3850090592056645,
841,1041.0,0.67176,0.009166381199999999,1.191162343900096,0.5639533548387097,5.1694114294704775e-06,6.385014305259973,
842,1042.0,0.672,0.0088846564,1.1900191938579654,0.5646967741935485,5.017136808898065e-06,6.385019398534092,
843,1043.0,0.66525,0.008602931599999999,1.1888782358581016,0.5595610887096775,4.813865772190886e-06,6.385024314035382,
844,1044.0,0.66833,0.0083212068,1.1877394636015326,0.5626907419354839,4.682266028090594e-06,6.385029062101283,
845,1045.0,0.66452,0.008039481999999999,1.186602870813397,0.5600188709677419,4.502261632805483e-06,6.385033654365113,
846,1046.0,0.6471399999999999,0.012720353199999998,1.1854684512428297,0.5458939032258064,6.9439632587588766e-06,6.385039377477559,
847,1047.0,0.65694,0.017401224399999998,1.1843361986628462,0.5546904677419354,9.652293301718379e-06,6.38504767560584,
848,1048.0,0.66274,0.022082095599999997,1.183206106870229,0.5601221935483871,1.2368671825617186e-05,6.385058686088404,
849,1049.0,0.65896,0.026762966799999996,1.1820781696854146,0.5574589032258065,1.491925411939667e-05,6.3850723300513765,
850,1050.0,0.65463,0.031443837999999995,1.180952380952381,0.5543237903225807,1.7430067462449195e-05,6.385088504712168,
851,1051.0,0.6552100000000001,0.025887026799999997,1.1798287345385348,0.5553433145161291,1.437618726607986e-05,6.385104407839532,
852,1052.0,0.65118,0.020330215599999996,1.1787072243346008,0.5524527096774193,1.123148269654614e-05,6.385117211674514,
853,1053.0,0.6491899999999999,0.014773404399999995,1.177587844254511,0.5512879596774193,8.144399969165407e-06,6.385126899615846,
854,1054.0,0.64646,0.009216593199999998,1.1764705882352942,0.5494910000000001,5.064435014061199e-06,6.385133504033338,
855,1055.0,0.64847,0.0036597820000000003,1.1753554502369667,0.5517224596774194,2.0191839269231452e-06,6.385137045842809,
856,1056.0,0.64641,-0.0002542559999999996,1.1742424242424243,0.5504910967741935,-1.399656643014191e-07,6.38513798545194,
857,1057.0,0.64482,-0.0041682939999999995,1.173131504257332,0.5496570483870967,-2.2911321768496446e-06,6.38513676990302,
858,1058.0,0.63818,-0.008082332,1.172022684310019,0.5445116451612902,-4.400923894059741e-06,6.385133423874985,
859,1059.0,0.61875,-0.01199637,1.1709159584513693,0.5284324596774194,-6.339271306300403e-06,6.385128053777384,
860,1060.0,0.63585,-0.015910408,1.169811320754717,0.5435491935483872,-8.64808943742581e-06,6.385120560097012,
861,1061.0,0.62121,-0.016873211200000002,1.16870876531574,0.5315353306451612,-8.968707894237638e-06,6.385111751698346,
862,1062.0,0.63266,-0.0178360144,1.167608286252354,0.5418426774193549,-9.664313796986169e-06,6.385102435187501,
863,1063.0,0.62239,-0.0187988176,1.1665098777046097,0.5335488467741936,-1.0030087451198413e-05,6.385092587986877,
864,1064.0,0.6319600000000001,-0.019761620799999997,1.1654135338345866,0.5422624516129032,-1.0715984942852541e-05,6.38508221495068,
865,1065.0,0.62913,-0.020724423999999998,1.164319248826291,0.5403414919354839,-1.1198266183663548e-05,6.385071257825117,
866,1066.0,0.6171300000000001,-0.006588065399999999,1.1632270168855534,0.5305327258064517,-3.495184294453171e-06,6.385063911099878,
867,1067.0,0.62032,0.0075482932,1.162136832239925,0.5337753548387096,4.02909288125662e-06,6.385064178054171,
868,1068.0,0.61944,0.021684651800000003,1.1610486891385767,0.5335176774193549,1.1569145063983434e-05,6.385071977173144,
869,1069.0,0.58626,0.0358210104,1.1599625818521984,0.5054128548387097,1.8104399129471107e-05,6.385086813945241,
870,1070.0,0.60469,0.049957369,1.158878504672897,0.5217889516129032,2.606720319584895e-05,6.385108899746404,
871,1071.0,0.61661,0.0354614212,1.157796451914099,0.5325720241935483,1.888576086926401e-05,6.385131376228437,
872,1072.0,0.61536,0.0209654734,1.1567164179104477,0.5319886451612904,1.1153393789231073e-05,6.385146395805767,
873,1073.0,0.60363,0.006469525599999998,1.1556383970177073,0.5223346693548387,3.379257515158664e-06,6.385153662131419,
874,1074.0,0.62158,-0.008026422200000001,1.1545623836126628,0.5383684838709678,-4.321172750722278e-06,6.385153191173801,
875,1075.0,0.5925199999999999,-0.02252237,1.1534883720930234,0.5136766129032257,-1.1569214736153225e-05,6.385145245980057,
876,1076.0,0.6147100000000001,-0.0235157932,1.1524163568773234,0.5334096451612904,-1.2543550906498285e-05,6.385133189597236,
877,1077.0,0.60434,-0.0245092164,1.1513463324048283,0.5248985322580645,-1.2864851715155283e-05,6.385120485395926,
878,1078.0,0.60321,-0.0255026396,1.150278293135436,0.5244035322580645,-1.3373674288144392e-05,6.3851073661329245,
879,1079.0,0.6047399999999999,-0.0264960628,1.149212233549583,0.5262213387096774,-1.3942793637151682e-05,6.385093707898962,
880,1080.0,0.59722,-0.027489486,1.1481481481481481,0.5201593548387097,-1.4298913302607743e-05,6.385079587045492,
881,1081.0,0.5808300000000001,-0.0218392144,1.147086031452359,0.5063526048387097,-1.1058343099071059e-05,6.385066908417292,
882,1082.0,0.5894,-0.0161889428,1.146025878003697,0.5142990322580645,-8.325957615321162e-06,6.385057216266935,
883,1083.0,0.59814,-0.010538671199999999,1.1449676823638042,0.5224077580645161,-5.505483594571083e-06,6.38505030054633,
884,1084.0,0.57852,-0.004888399599999999,1.1439114391143912,0.5057384516129032,-2.472251644569135e-06,6.38504631167871,
885,1085.0,0.5933,0.0007618719999999999,1.1428571428571428,0.5191375,3.955163254e-07,6.385045273311051,
886,1086.0,0.5541,0.014909543400000001,1.141804788213628,0.48528435483870974,7.2353681498087434e-06,6.385049088753289,
887,1087.0,0.56697,0.0290572148,1.140754369825207,0.49701321774193546,1.4441819826366592e-05,6.385059927347276,
888,1088.0,0.59317,0.0432048862,1.1397058823529411,0.5204588387096775,2.248636489823577e-05,6.385078391439639,
889,1089.0,0.57919,0.0573525576,1.1386593204775024,0.5086596048387096,2.917292928530533e-05,6.38510422108673,
890,1090.0,0.5557300000000001,0.071500229,1.1376146788990826,0.48850459677419356,3.49281905369075e-05,6.385136271646641,
891,1091.0,0.58835,0.0531090364,1.1365719523373052,0.5176531048387097,2.749205758745205e-05,6.385167481770703,
892,1092.0,0.58124,0.034717843799999995,1.1355311355311355,0.5118661935483871,1.7770890554113473e-05,6.385190113244774,
893,1093.0,0.51058,0.016326651199999993,1.1344922232387924,0.45005156451612904,7.347834915869133e-06,6.385202672607509,
894,1094.0,0.53965,-0.0020645414000000084,1.13345521023766,0.476110564516129,-9.829499714209231e-07,6.385205855049981,
895,1095.0,0.52067,-0.020455734,1.1324200913242009,0.4597852016129032,-9.405243781329918e-06,6.385200660953105,
896,1096.0,0.5032300000000001,-0.030037704999999998,1.1313868613138687,0.4447903870967742,-1.336048243444871e-05,6.385189278089997,
897,1097.0,0.57852,-0.039619676,1.130355515041021,0.5118035806451613,-2.0277492040801162e-05,6.385172459102759,
898,1098.0,0.5029100000000001,-0.049201647,1.1293260473588342,0.44531869354838716,-2.1910413162468924e-05,6.385151365150158,
899,1099.0,0.50772,-0.058783617999999996,1.1282984531392175,0.4499873225806451,-2.6451882875423415e-05,6.385127184002139,
900,1100.0,0.48577,-0.068365589,1.1272727272727272,0.430925,-2.9460441439825004e-05,6.385099227839981,
